implementation,revision,contract_version,records,density,locality,operation,relationship,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_digest,result_count,base_count,target_count,conflict_count,validated,repetition,peak_rss_bytes
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,merge_conflict,conflict,100000,4709393167,47093.932,21234.158,285cb1e25c593629,f4fdc47f35b283d3,10000000,10000000,10000000,100000,true,1,9271083008
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,full_diff,compare,100000,257460958,2574.610,388408.405,62caf61adb4b74c4,214c50047bf9847c,100000,10000000,10000000,0,true,1,5531533312
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,range_diff,compare,10026,17381792,1733.672,576810.492,62caf61adb4b74c4,b3ce8d80957e1e13,10026,10000000,10000000,0,true,1,5531533312
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,patch_generate,compare,100000,47291,0.473,2114567253.812,62caf61adb4b74c4,214c50047bf9847c,32,10000000,10000000,0,true,1,5531533312
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,patch_apply,compare,100000,254792,2.548,392477000.848,62caf61adb4b74c4,f4fdc47f35b283d3,10000000,10000000,10000000,0,true,1,5531533312
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,merge_disjoint,disjoint,200000,676818750,3384.094,295500.088,27ffc37a9d00a526,82ce0f77b908d7aa,10000000,10000000,10000000,0,true,1,5531533312
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,merge_convergent,convergent,100000,353083,3.531,283219526.287,fc8225b9b18ebb82,f4fdc47f35b283d3,10000000,10000000,10000000,0,true,1,5531533312
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,merge_conflict,conflict,100000,495338125,4953.381,201882.300,285cb1e25c593629,f4fdc47f35b283d3,10000000,10000000,10000000,100000,true,1,5531533312
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,full_diff,compare,100000,18444958,184.450,5421535.793,17b50994d9327078,119395320c23bc45,100000,10000000,10000000,0,true,1,3664904192
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,range_diff,compare,12000,6021958,501.830,1992707.355,17b50994d9327078,b27c446ae2bbb216,12000,10000000,10000000,0,true,1,3664904192
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,patch_generate,compare,100000,19488333,194.883,5131275.210,17b50994d9327078,119395320c23bc45,100000,10000000,10000000,0,true,1,3664904192
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,patch_apply,compare,100000,143611709,1436.117,696322.053,17b50994d9327078,5fa27c4179656f2a,10000000,10000000,10000000,0,true,1,3664904192
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,merge_disjoint,disjoint,200000,139876458,699.382,1429833.175,4241ec2b14453429,2b94d622b6d6a86b,10000000,10000000,10000000,0,true,1,3664904192
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,merge_convergent,convergent,100000,709,0.007,141043723554.302,b88ac8ff75a7254e,5fa27c4179656f2a,10000000,10000000,10000000,0,true,1,3664904192
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,merge_conflict,conflict,100000,142490250,1424.902,701802.404,8cd3c9652fbd3a65,5fa27c4179656f2a,10000000,10000000,10000000,100000,true,1,3664904192
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,full_diff,compare,100000,51048666,510.487,1958915.048,17b50994d9327078,119395320c23bc45,100000,10000000,10000000,0,true,1,5509103616
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,range_diff,compare,12000,3212667,267.722,3735214.387,17b50994d9327078,b27c446ae2bbb216,12000,10000000,10000000,0,true,1,5509103616
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,patch_generate,compare,100000,35250,0.352,2836879432.624,17b50994d9327078,119395320c23bc45,30,10000000,10000000,0,true,1,5509103616
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,patch_apply,compare,100000,463416,4.634,215788837.675,17b50994d9327078,5fa27c4179656f2a,10000000,10000000,10000000,0,true,1,5509103616
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,merge_disjoint,disjoint,200000,10560000,52.800,18939393.939,4241ec2b14453429,2b94d622b6d6a86b,10000000,10000000,10000000,0,true,1,5509103616
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,merge_convergent,convergent,100000,67875,0.679,1473296500.921,b88ac8ff75a7254e,5fa27c4179656f2a,10000000,10000000,10000000,0,true,1,5509103616
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,merge_conflict,conflict,100000,62512959,625.130,1599668.318,8cd3c9652fbd3a65,5fa27c4179656f2a,10000000,10000000,10000000,100000,true,1,5509103616
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,full_diff,compare,3000000,281899792,93.967,10642079.509,65abfac0ddfc9a94,561bc95a36bcaa08,3000000,10000000,13000000,0,true,1,7872970752
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,range_diff,compare,1299999,200370000,154.131,6487992.214,65abfac0ddfc9a94,d530041f2b98ee4b,1299999,10000000,13000000,0,true,1,7872970752
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,patch_generate,compare,3000000,304116208,101.372,9864650.160,65abfac0ddfc9a94,561bc95a36bcaa08,3000000,10000000,13000000,0,true,1,7872970752
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,patch_apply,compare,3000000,13454252417,4484.751,222977.829,65abfac0ddfc9a94,2377b4a75b229e0c,13000000,10000000,13000000,0,true,1,7872970752
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,merge_disjoint,disjoint,6000000,2156822834,359.470,2781869.658,5462b2c89ad6a98e,82e6a84adbd1be2a,16000000,10000000,16000000,0,true,1,7872970752
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,merge_convergent,convergent,3000000,417,0.000,7194244604316.547,ac75ca65f254c974,2377b4a75b229e0c,13000000,10000000,13000000,0,true,1,7872970752
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,merge_conflict,conflict,3000000,3496626166,1165.542,857969.899,656dfa11142b03c0,2377b4a75b229e0c,13000000,10000000,13000000,3000000,true,1,7872970752
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,full_diff,compare,3000000,630881167,210.294,4755253.694,65abfac0ddfc9a94,561bc95a36bcaa08,3000000,10000000,13000000,0,true,1,6906265600
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,range_diff,compare,1299999,263549917,202.731,4932648.110,65abfac0ddfc9a94,d530041f2b98ee4b,1299999,10000000,13000000,0,true,1,6906265600
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,patch_generate,compare,3000000,19708,0.007,152222447736.960,65abfac0ddfc9a94,561bc95a36bcaa08,10,10000000,13000000,0,true,1,6906265600
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,patch_apply,compare,3000000,125167,0.042,23967978780.349,65abfac0ddfc9a94,2377b4a75b229e0c,13000000,10000000,13000000,0,true,1,6906265600
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,merge_disjoint,disjoint,6000000,637792,0.106,9407455722.242,5462b2c89ad6a98e,82e6a84adbd1be2a,16000000,10000000,16000000,0,true,1,6906265600
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,merge_convergent,convergent,3000000,124125,0.041,24169184290.030,ac75ca65f254c974,2377b4a75b229e0c,13000000,10000000,13000000,0,true,1,6906265600
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,append,merge_conflict,conflict,3000000,1549421709,516.474,1936206.252,656dfa11142b03c0,2377b4a75b229e0c,13000000,10000000,13000000,3000000,true,1,6906265600
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,full_diff,compare,3000000,508457167,169.486,5900202.012,4e5e1362e37be68d,524d7910de7f4c7c,3000000,10000000,10000000,0,true,1,14009712640
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,range_diff,compare,326999,62037292,189.717,5271006.994,4e5e1362e37be68d,16b563ba75325251,326999,10000000,10000000,0,true,1,14009712640
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,patch_generate,compare,3000000,541048750,180.350,5544786.861,4e5e1362e37be68d,524d7910de7f4c7c,3000000,10000000,10000000,0,true,1,14009712640
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,patch_apply,compare,3000000,9249553666,3083.185,324339.974,4e5e1362e37be68d,06e74a41c0b85eb7,10000000,10000000,10000000,0,true,1,14009712640
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,merge_disjoint,disjoint,6000000,9484370875,1580.728,632619.715,7786549ab74ba6a4,5f75ef0345c930c2,10000000,10000000,10000000,0,true,1,14009712640
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,merge_convergent,convergent,3000000,417,0.000,7194244604316.547,f65361b42b496e0a,06e74a41c0b85eb7,10000000,10000000,10000000,0,true,1,14009712640
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,merge_conflict,conflict,3000000,10964406167,3654.802,273612.629,a930c1330f6cf8c5,06e74a41c0b85eb7,10000000,10000000,10000000,3000000,true,1,14009712640
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,full_diff,compare,3000000,1566086125,522.029,1915603.460,4e5e1362e37be68d,524d7910de7f4c7c,3000000,10000000,10000000,0,true,1,8933441536
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,range_diff,compare,326999,141295417,432.097,2314293.039,4e5e1362e37be68d,16b563ba75325251,326999,10000000,10000000,0,true,1,8933441536
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,patch_generate,compare,3000000,37584,0.013,79821200510.856,4e5e1362e37be68d,524d7910de7f4c7c,30,10000000,10000000,0,true,1,8933441536
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,patch_apply,compare,3000000,208583,0.070,14382763695.987,4e5e1362e37be68d,06e74a41c0b85eb7,10000000,10000000,10000000,0,true,1,8933441536
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,merge_disjoint,disjoint,6000000,5012325291,835.388,1197049.204,7786549ab74ba6a4,5f75ef0345c930c2,10000000,10000000,10000000,0,true,1,8933441536
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,merge_convergent,convergent,3000000,33817000,11.272,88712777.597,f65361b42b496e0a,06e74a41c0b85eb7,10000000,10000000,10000000,0,true,1,8933441536
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,random,merge_conflict,conflict,3000000,5007335583,1669.112,599121.020,a930c1330f6cf8c5,06e74a41c0b85eb7,10000000,10000000,10000000,3000000,true,1,8933441536
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,full_diff,compare,3000000,429414250,143.138,6986260.936,a1f1cabd4c774041,cb729f49b397d707,3000000,10000000,10000000,0,true,1,12641714176
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,range_diff,compare,328000,51337125,156.516,6389138.465,a1f1cabd4c774041,3d70e9b59ae54caf,328000,10000000,10000000,0,true,1,12641714176
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,patch_generate,compare,3000000,446118500,148.706,6724670.687,a1f1cabd4c774041,cb729f49b397d707,3000000,10000000,10000000,0,true,1,12641714176
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,patch_apply,compare,3000000,3557309459,1185.770,843333.996,a1f1cabd4c774041,b975287c54b686ea,10000000,10000000,10000000,0,true,1,12641714176
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,merge_disjoint,disjoint,6000000,3284334625,547.389,1826854.047,cf4c90c650bb5a6c,eb18467eaabecbd0,10000000,10000000,10000000,0,true,1,12641714176
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,merge_convergent,convergent,3000000,167,0.000,17964071856287.426,69ed82026bb5fbee,b975287c54b686ea,10000000,10000000,10000000,0,true,1,12641714176
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,merge_conflict,conflict,3000000,3871557958,1290.519,774881.852,f36d5fa6a71a3083,b975287c54b686ea,10000000,10000000,10000000,3000000,true,1,12641714176
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,full_diff,compare,3000000,965136125,321.712,3108369.817,a1f1cabd4c774041,cb729f49b397d707,3000000,10000000,10000000,0,true,1,6556008448
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,range_diff,compare,328000,94291500,287.474,3478574.421,a1f1cabd4c774041,3d70e9b59ae54caf,328000,10000000,10000000,0,true,1,6556008448
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,patch_generate,compare,3000000,44667,0.015,67163677883.001,a1f1cabd4c774041,cb729f49b397d707,32,10000000,10000000,0,true,1,6556008448
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,patch_apply,compare,3000000,245875,0.082,12201321809.863,a1f1cabd4c774041,b975287c54b686ea,10000000,10000000,10000000,0,true,1,6556008448
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,merge_disjoint,disjoint,6000000,1082728458,180.455,5541555.646,cf4c90c650bb5a6c,eb18467eaabecbd0,10000000,10000000,10000000,0,true,1,6556008448
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,merge_convergent,convergent,3000000,680167,0.227,4410681494.398,69ed82026bb5fbee,b975287c54b686ea,10000000,10000000,10000000,0,true,1,6556008448
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,30,clustered,merge_conflict,conflict,3000000,2084224458,694.741,1439384.318,f36d5fa6a71a3083,b975287c54b686ea,10000000,10000000,10000000,3000000,true,1,6556008448
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,full_diff,compare,1,42,42.000,23809523.810,5180891919f69917,0010cdf9f9a8266d,0,10000000,10000000,0,true,2,3364847616
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,range_diff,compare,1,40333,40333.000,24793.593,5180891919f69917,0010cdf9f9a8266d,0,10000000,10000000,0,true,2,3364847616
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,patch_generate,compare,1,3917,3917.000,255297.421,5180891919f69917,0010cdf9f9a8266d,0,10000000,10000000,0,true,2,3364847616
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,patch_apply,compare,1,1333,1333.000,750187.547,5180891919f69917,252bd1ae972508d7,10000000,10000000,10000000,0,true,2,3364847616
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,merge_noop,noop,1,334,334.000,2994011.976,5180891919f69917,252bd1ae972508d7,10000000,10000000,10000000,0,true,2,3364847616
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,0,none,full_diff,compare,1,1833,1833.000,545553.737,5180891919f69917,0010cdf9f9a8266d,0,10000000,10000000,0,true,2,5576261632
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,0,none,range_diff,compare,1,3333,3333.000,300030.003,5180891919f69917,0010cdf9f9a8266d,0,10000000,10000000,0,true,2,5576261632
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,0,none,patch_generate,compare,1,4500,4500.000,222222.222,5180891919f69917,0010cdf9f9a8266d,0,10000000,10000000,0,true,2,5576261632
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,0,none,patch_apply,compare,1,375,375.000,2666666.667,5180891919f69917,252bd1ae972508d7,10000000,10000000,10000000,0,true,2,5576261632
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,0,none,merge_noop,noop,1,49792,49792.000,20083.548,5180891919f69917,252bd1ae972508d7,10000000,10000000,10000000,0,true,2,5576261632
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,full_diff,compare,100000,6854625,68.546,14588690.118,bdf84e59bc98e7e1,14eb3cdfc3163ee7,100000,10000000,10100000,0,true,2,3569991680
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,range_diff,compare,100000,7343875,73.439,13616789.501,bdf84e59bc98e7e1,14eb3cdfc3163ee7,100000,10000000,10100000,0,true,2,3569991680
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,patch_generate,compare,100000,7981834,79.818,12528448.976,bdf84e59bc98e7e1,14eb3cdfc3163ee7,100000,10000000,10100000,0,true,2,3569991680
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,patch_apply,compare,100000,490998042,4909.980,203666.800,bdf84e59bc98e7e1,48caaa5d0a421603,10100000,10000000,10100000,0,true,2,3569991680
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,merge_disjoint,disjoint,200000,66011709,330.059,3029765.522,751911a67cde37a9,a19bf5646fda64b9,10200000,10000000,10200000,0,true,2,3569991680
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,merge_convergent,convergent,100000,167,0.002,598802395209.581,30b058a1ae37248e,48caaa5d0a421603,10100000,10000000,10100000,0,true,2,3569991680
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,merge_conflict,conflict,100000,105007167,1050.072,952315.950,bb2c53d8982cdbaf,48caaa5d0a421603,10100000,10000000,10100000,100000,true,2,3569991680
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,full_diff,compare,100000,19132792,191.328,5226628.712,bdf84e59bc98e7e1,14eb3cdfc3163ee7,100000,10000000,10100000,0,true,2,5554814976
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,range_diff,compare,100000,18900209,189.002,5290946.783,bdf84e59bc98e7e1,14eb3cdfc3163ee7,100000,10000000,10100000,0,true,2,5554814976
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,patch_generate,compare,100000,12167,0.122,8218952905.400,bdf84e59bc98e7e1,14eb3cdfc3163ee7,1,10000000,10100000,0,true,2,5554814976
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,patch_apply,compare,100000,112958,1.130,885284796.119,bdf84e59bc98e7e1,48caaa5d0a421603,10100000,10000000,10100000,0,true,2,5554814976
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,merge_disjoint,disjoint,200000,497583,2.488,401942992.425,751911a67cde37a9,a19bf5646fda64b9,10200000,10000000,10200000,0,true,2,5554814976
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,merge_convergent,convergent,100000,72084,0.721,1387270406.748,30b058a1ae37248e,48caaa5d0a421603,10100000,10000000,10100000,0,true,2,5554814976
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,append,merge_conflict,conflict,100000,48481000,484.810,2062663.724,bb2c53d8982cdbaf,48caaa5d0a421603,10100000,10000000,10100000,100000,true,2,5554814976
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,full_diff,compare,100000,122597250,1225.973,815678.981,62caf61adb4b74c4,214c50047bf9847c,100000,10000000,10000000,0,true,2,10516430848
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,range_diff,compare,10026,13099750,1306.578,765358.118,62caf61adb4b74c4,b3ce8d80957e1e13,10026,10000000,10000000,0,true,2,10516430848
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,patch_generate,compare,100000,121081125,1210.811,825892.558,62caf61adb4b74c4,214c50047bf9847c,100000,10000000,10000000,0,true,2,10516430848
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,patch_apply,compare,100000,3334639541,33346.395,29988.249,62caf61adb4b74c4,f4fdc47f35b283d3,10000000,10000000,10000000,0,true,2,10516430848
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,merge_disjoint,disjoint,200000,4497754750,22488.774,44466.631,27ffc37a9d00a526,82ce0f77b908d7aa,10000000,10000000,10000000,0,true,2,10516430848
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,merge_convergent,convergent,100000,42,0.000,2380952380952.381,fc8225b9b18ebb82,f4fdc47f35b283d3,10000000,10000000,10000000,0,true,2,10516430848
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,merge_conflict,conflict,100000,3811935042,38119.350,26233.396,285cb1e25c593629,f4fdc47f35b283d3,10000000,10000000,10000000,100000,true,2,10516430848
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,full_diff,compare,100000,251603125,2516.031,397451.343,62caf61adb4b74c4,214c50047bf9847c,100000,10000000,10000000,0,true,2,5652971520
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,range_diff,compare,10026,15858250,1581.713,632226.128,62caf61adb4b74c4,b3ce8d80957e1e13,10026,10000000,10000000,0,true,2,5652971520
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,patch_generate,compare,100000,24750,0.247,4040404040.404,62caf61adb4b74c4,214c50047bf9847c,32,10000000,10000000,0,true,2,5652971520
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,patch_apply,compare,100000,306834,3.068,325909123.500,62caf61adb4b74c4,f4fdc47f35b283d3,10000000,10000000,10000000,0,true,2,5652971520
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,merge_disjoint,disjoint,200000,688606875,3443.034,290441.480,27ffc37a9d00a526,82ce0f77b908d7aa,10000000,10000000,10000000,0,true,2,5652971520
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,merge_convergent,convergent,100000,364416,3.644,274411661.398,fc8225b9b18ebb82,f4fdc47f35b283d3,10000000,10000000,10000000,0,true,2,5652971520
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,random,merge_conflict,conflict,100000,483041166,4830.412,207021.693,285cb1e25c593629,f4fdc47f35b283d3,10000000,10000000,10000000,100000,true,2,5652971520
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,full_diff,compare,100000,18859167,188.592,5302461.132,17b50994d9327078,119395320c23bc45,100000,10000000,10000000,0,true,2,3663740928
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,range_diff,compare,12000,5934500,494.542,2022074.311,17b50994d9327078,b27c446ae2bbb216,12000,10000000,10000000,0,true,2,3663740928
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,patch_generate,compare,100000,20934000,209.340,4776917.933,17b50994d9327078,119395320c23bc45,100000,10000000,10000000,0,true,2,3663740928
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,patch_apply,compare,100000,144506292,1445.063,692011.390,17b50994d9327078,5fa27c4179656f2a,10000000,10000000,10000000,0,true,2,3663740928
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,merge_disjoint,disjoint,200000,140344167,701.721,1425068.133,4241ec2b14453429,2b94d622b6d6a86b,10000000,10000000,10000000,0,true,2,3663740928
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,merge_convergent,convergent,100000,83,0.001,1204819277108.434,b88ac8ff75a7254e,5fa27c4179656f2a,10000000,10000000,10000000,0,true,2,3663740928
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,merge_conflict,conflict,100000,143212750,1432.128,698261.852,8cd3c9652fbd3a65,5fa27c4179656f2a,10000000,10000000,10000000,100000,true,2,3663740928
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,full_diff,compare,100000,28541750,285.418,3503639.405,17b50994d9327078,119395320c23bc45,100000,10000000,10000000,0,true,2,5554733056
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,range_diff,compare,12000,3504334,292.028,3424331.128,17b50994d9327078,b27c446ae2bbb216,12000,10000000,10000000,0,true,2,5554733056
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,patch_generate,compare,100000,38959,0.390,2566800995.919,17b50994d9327078,119395320c23bc45,30,10000000,10000000,0,true,2,5554733056
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,patch_apply,compare,100000,392208,3.922,254966752.335,17b50994d9327078,5fa27c4179656f2a,10000000,10000000,10000000,0,true,2,5554733056
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,merge_disjoint,disjoint,200000,8834500,44.172,22638519.441,4241ec2b14453429,2b94d622b6d6a86b,10000000,10000000,10000000,0,true,2,5554733056
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,merge_convergent,convergent,100000,52750,0.527,1895734597.156,b88ac8ff75a7254e,5fa27c4179656f2a,10000000,10000000,10000000,0,true,2,5554733056
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000000,1,clustered,merge_conflict,conflict,100000,63982500,639.825,1562927.363,8cd3c9652fbd3a65,5fa27c4179656f2a,10000000,10000000,10000000,100000,true,2,5554733056
