suite,revision_role,pair,schema,revision,dirty,adapter,records,repetition,api,pattern,configured_changes,observed_changes,total_ns,operations_per_sec,p50_ns,p95_ns,p99_ns,max_ns,db_bytes_before,db_bytes_after,expected_records,observed_records,validated,error
sqlite-turso,baseline,18,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,put,random,100,100,112339958,890.1552197482573,1085292,1619542,3524375,8864875,515008,54928032,10000,10000,true,
sqlite-turso,candidate,18,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,put,clustered,100,100,26493416,3774.522696506936,219208,442541,1331041,3741750,515008,25960200,10000,10000,true,
sqlite-turso,baseline,18,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,put,clustered,100,100,94742583,1055.49159452408,894625,1416333,3188375,34631250,515008,25960200,10000,10000,true,
sqlite-turso,candidate,18,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,batch,append,100,100,1254375,79720.97658196313,1254375,1541208,3565292,3565292,515008,1590328,10100,10100,true,
sqlite-turso,baseline,18,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,batch,append,100,100,1286750,77715.17388770157,1286750,1604292,1789458,1789458,515008,1590328,10100,10100,true,
sqlite-turso,candidate,18,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,batch,random,100,100,7577583,13196.820147004659,7577583,9944292,10005625,10005625,515008,13533376,10000,10000,true,
sqlite-turso,baseline,18,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,batch,random,100,100,7723041,12948.2673988135,7723041,9965042,10197750,10197750,515008,13533376,10000,10000,true,
sqlite-turso,candidate,18,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,batch,clustered,100,100,2445041,40899.10966728165,2445041,2843875,2929417,2929417,515008,2121808,10000,10000,true,
sqlite-turso,baseline,18,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,batch,clustered,100,100,2398042,41700.68747753376,2398042,2793625,2958500,2958500,515008,2121808,10000,10000,true,
sqlite-turso,candidate,18,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,diff,append,100,100,692916,144317.63734709547,692916,910333,977333,977333,515008,560328,10100,10100,true,
sqlite-turso,baseline,18,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,diff,append,100,100,750416,133259.41877571907,750416,1085166,1235625,1235625,515008,560328,10100,10100,true,
sqlite-turso,candidate,18,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,diff,random,100,100,6487958,15413.170060595337,6487958,7622625,10664209,10664209,515008,955848,10000,10000,true,
sqlite-turso,baseline,18,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,diff,random,100,100,7525416,13288.30193573352,7525416,8770333,9028167,9028167,515008,955848,10000,10000,true,
sqlite-turso,candidate,18,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,diff,clustered,100,100,843500,118553.64552459988,843500,3065958,4021834,4021834,515008,572688,10000,10000,true,
sqlite-turso,baseline,18,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,diff,clustered,100,100,806458,123999.01792777801,806458,1158292,1231208,1231208,515008,572688,10000,10000,true,
sqlite-turso,candidate,18,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,merge,append,100,200,2809250,71193.37901575153,2809250,3318209,3603625,3603625,515008,638608,10200,10200,true,
sqlite-turso,baseline,18,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,merge,append,100,200,2449458,81650.71619925713,2449458,2976708,3261334,3261334,515008,638608,10200,10200,true,
sqlite-turso,candidate,18,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,merge,random,100,200,13830875,14460.401095375382,13830875,17163250,19481000,19481000,515008,1775728,10000,10000,true,
sqlite-turso,baseline,18,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,merge,random,100,200,13208000,15142.337976983647,13208000,15377083,17772250,17772250,515008,1775728,10000,10000,true,
sqlite-turso,candidate,18,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,merge,clustered,100,200,1659000,120554.55093429777,1659000,1985083,2016834,2016834,515008,622128,10000,10000,true,
sqlite-turso,baseline,18,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,merge,clustered,100,200,1597458,125198.90976789374,1597458,1959500,2408500,2408500,515008,622128,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,put,append,100,100,17376000,5755.064456721915,99541,147375,299417,12081792,483328,42962736,10100,10100,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,put,append,100,100,17793625,5619.990305516723,97875,138250,233541,11513541,483328,42962736,10100,10100,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,put,random,100,100,24625792,4060.7831009049373,142292,234250,5126708,18760875,483328,67166072,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,put,random,100,100,24725917,4044.3393868870467,141083,231875,5431459,11811959,483328,67166072,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,put,clustered,100,100,14487208,6902.64128188123,69708,133542,235792,11669916,483328,35786616,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,put,clustered,100,100,15314500,6529.759378366907,73500,147125,586792,17765541,483328,35786616,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,batch,append,100,100,176500,566572.23796034,176500,601125,1455666,1455666,483328,1612048,10100,10100,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,batch,append,100,100,211917,471882.85979888355,211917,382208,1810208,1810208,483328,1612048,10100,10100,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,batch,random,100,100,3838500,26051.843167904128,3838500,10673875,11395208,11395208,483328,17017216,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,batch,random,100,100,3728375,26821.33637308479,3728375,10157959,10960417,10960417,483328,17017216,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,batch,clustered,100,100,359625,278067.4313521029,359625,458166,1815916,1815916,483328,2778008,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,batch,clustered,100,100,362250,276052.44996549346,362250,543750,1616209,1616209,483328,2778008,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,diff,append,100,100,72958,1370651.607774336,72958,101209,119584,119584,483328,499712,10100,10100,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,diff,append,100,100,72166,1385694.0941717706,72166,100292,107416,107416,483328,499712,10100,10100,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,diff,random,100,100,2485375,40235.37695518785,2485375,3082875,3571291,3571291,483328,925696,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,diff,random,100,100,2536709,39421.155520794855,2536709,2759708,4426875,4426875,483328,925696,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,diff,clustered,100,100,198833,502934.6235282876,198833,238833,246833,246833,483328,520192,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,diff,clustered,100,100,207583,481735.01683663885,207583,251333,253292,253292,483328,520192,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,merge,append,100,200,278833,717275.2149135863,278833,413625,497125,497125,483328,536576,10200,10200,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,merge,append,100,200,284416,703195.3195319532,284416,384208,485916,485916,483328,536576,10200,10200,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,merge,random,100,200,5145542,38868.59732172043,5145542,5396834,5886208,5886208,483328,1744896,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,merge,random,100,200,5138625,38920.91756063149,5138625,5367041,5688167,5688167,483328,1744896,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,merge,clustered,100,200,144458,1384485.4559802848,144458,185375,198375,198375,483328,540672,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,merge,clustered,100,200,144875,1380500.4314063848,144875,179208,263750,263750,483328,540672,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,put,append,100,100,102594750,974.7087448431815,956292,1439334,3590208,17669458,515008,32021080,10100,10100,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,put,append,100,100,33959250,2944.705787083048,300375,454625,1951792,6169750,515008,32021080,10100,10100,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,put,random,100,100,123416458,810.2647055387054,1164542,2434583,4674625,14378333,515008,54928032,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,put,random,100,100,52844500,1892.3445202433554,426083,923417,2728458,12050208,515008,54928032,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,put,clustered,100,100,91127459,1097.36407771449,836709,1234583,2959083,7336000,515008,25960200,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,put,clustered,100,100,26381500,3790.535034020052,217041,430458,1162750,3408292,515008,25960200,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,batch,append,100,100,1439917,69448.44737578624,1439917,1728458,1934417,1934417,515008,1590328,10100,10100,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,batch,append,100,100,1346416,74271.25049019026,1346416,1661125,1681375,1681375,515008,1590328,10100,10100,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,batch,random,100,100,7542834,13257.616434353455,7542834,9992917,10160458,10160458,515008,13533376,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,batch,random,100,100,7682583,13016.45553324969,7682583,10965000,11453417,11453417,515008,13533376,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,batch,clustered,100,100,2692208,37144.23254072494,2692208,9376459,9645292,9645292,515008,2121808,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,batch,clustered,100,100,2525292,39599.38098247648,2525292,2842209,2928625,2928625,515008,2121808,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,diff,append,100,100,684500,146092.03798392988,684500,817250,830750,830750,515008,560328,10100,10100,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,diff,append,100,100,695375,143807.2982203847,695375,875875,956583,956583,515008,560328,10100,10100,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,diff,random,100,100,6727292,14864.822279157795,6727292,8040375,10338667,10338667,515008,955848,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,diff,random,100,100,6709125,14905.073314329366,6709125,9888417,10805000,10805000,515008,955848,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,diff,clustered,100,100,761417,131334.07843533834,761417,931583,937666,937666,515008,572688,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,diff,clustered,100,100,834750,119796.34621144056,834750,989917,1035500,1035500,515008,572688,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,merge,append,100,200,3103708,64439.051611814,3103708,6382083,10154791,10154791,515008,638608,10200,10200,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,merge,append,100,200,2997459,66723.18120114403,2997459,5152458,10014959,10014959,515008,638608,10200,10200,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,merge,random,100,200,13306875,15029.824808604575,13306875,15887292,16416292,16416292,515008,1775728,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,merge,random,100,200,13284750,15054.85613203109,13284750,14553167,16720166,16720166,515008,1775728,10000,10000,true,
sqlite-turso,baseline,19,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,merge,clustered,100,200,1901459,105182.38889189827,1901459,2789542,3106875,3106875,515008,622128,10000,10000,true,
sqlite-turso,candidate,19,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,merge,clustered,100,200,1908333,104803.51175607192,1908333,2874292,2945416,2945416,515008,622128,10000,10000,true,
sqlite-turso,candidate,20,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,put,append,100,100,18543959,5392.591732973525,104000,155750,282084,11862875,483328,42962736,10100,10100,true,
sqlite-turso,baseline,20,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,put,append,100,100,20942917,4774.884033585197,107792,177958,1027334,14976459,483328,42962736,10100,10100,true,
sqlite-turso,candidate,20,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,put,random,100,100,26395916,3788.464851911182,155667,280542,6577875,16296083,483328,67166072,10000,10000,true,
sqlite-turso,baseline,20,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,put,random,100,100,27602792,3622.821923231534,155584,284375,6437417,14755292,483328,67166072,10000,10000,true,
sqlite-turso,candidate,20,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,put,clustered,100,100,18287000,5468.365505550391,79042,206625,1133958,19887917,483328,35786616,10000,10000,true,
sqlite-turso,baseline,20,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,put,clustered,100,100,15236916,6563.007894773456,71292,145333,403500,11445334,483328,35786616,10000,10000,true,
sqlite-turso,candidate,20,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,batch,append,100,100,181833,549955.1786529397,181833,511917,1118583,1118583,483328,1612048,10100,10100,true,
sqlite-turso,baseline,20,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,batch,append,100,100,175166,570887.0442894169,175166,319792,1449917,1449917,483328,1612048,10100,10100,true,
sqlite-turso,candidate,20,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,batch,random,100,100,4007250,24954.769480316925,4007250,12219583,12465500,12465500,483328,17017216,10000,10000,true,
sqlite-turso,baseline,20,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,batch,random,100,100,3913917,25549.851976932572,3913917,11132292,12562417,12562417,483328,17017216,10000,10000,true,
sqlite-turso,candidate,20,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,batch,clustered,100,100,371042,269511.2682661262,371042,531625,1889375,1889375,483328,2778008,10000,10000,true,
sqlite-turso,baseline,20,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,batch,clustered,100,100,363084,275418.3604895837,363084,492208,1909334,1909334,483328,2778008,10000,10000,true,
sqlite-turso,candidate,20,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,diff,append,100,100,69458,1439718.9668576694,69458,115209,160042,160042,483328,499712,10100,10100,true,
sqlite-turso,baseline,20,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,diff,append,100,100,70834,1411751.418810176,70834,78792,103209,103209,483328,499712,10100,10100,true,
sqlite-turso,candidate,20,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,diff,random,100,100,2576250,38816.10868510432,2576250,3205125,4404500,4404500,483328,925696,10000,10000,true,
