suite,revision_role,pair,revision,facade,api,records,items_per_sample,samples,median_ns,p95_ns,throughput_items_per_sec,publication_calls,request_allocations,root
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,batch,10000,1,300,40333,46209,24793.593,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,batch,10000,1,300,298708,351125,3347.751,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,batch,10000,1,300,294375,343333,3397.028,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,build,10000,100,300,47333,57958,2112690.934,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,build,10000,100,300,46916,56833,2131469.008,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,build,10000,100,300,47042,54584,2125759.959,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,merge,10000,2,300,57042,71500,35061.884,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,merge,10000,2,300,281916,320917,7094.312,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,merge,10000,2,300,273750,325750,7305.936,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,range-delete,10000,100,300,67375,80625,1484230.056,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,range-delete,10000,100,300,386125,444542,258983.490,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,range-delete,10000,100,300,392375,455125,254858.235,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,forward,10000,1024,300,78625,95000,13023847.377,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,forward,10000,1024,300,75375,89875,13585406.302,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,forward,10000,1024,300,75416,91541,13578020.579,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,put,10000,1,300,32709,39041,30572.625,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,put,10000,1,300,248875,280333,4018.081,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,put,10000,1,300,256083,315416,3904.984,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,delete,10000,1,300,23250,41917,43010.753,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,delete,10000,1,300,123709,162208,8083.486,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,delete,10000,1,300,121042,164541,8261.595,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,batch,10000,1,300,43750,59750,22857.143,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,batch,10000,1,300,337167,404583,2965.889,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,batch,10000,1,300,332834,393750,3004.501,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,build,10000,100,300,53416,64708,1872098.248,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,build,10000,100,300,53750,63958,1860465.116,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,build,10000,100,300,53958,66000,1853293.302,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,merge,10000,2,300,63083,82500,31704.263,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,merge,10000,2,300,284541,328417,7028.864,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,merge,10000,2,300,280042,327333,7141.786,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,range-delete,10000,100,300,70791,89583,1412608.947,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,range-delete,10000,100,300,389125,453750,256986.829,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,range-delete,10000,100,300,393792,446125,253941.167,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,forward,10000,1024,300,78416,87000,13058559.478,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,forward,10000,1024,300,75875,85000,13495881.384,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,13,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,forward,10000,1024,300,75500,83041,13562913.907,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,put,10000,1,300,35041,40208,28537.998,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,put,10000,1,300,243500,286042,4106.776,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,put,10000,1,300,238000,279750,4201.681,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,delete,10000,1,300,20208,27084,49485.352,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,delete,10000,1,300,103709,132625,9642.365,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,delete,10000,1,300,103792,130708,9634.654,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,batch,10000,1,300,37708,46417,26519.571,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,batch,10000,1,300,291834,339292,3426.606,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,batch,10000,1,300,290375,335000,3443.823,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,build,10000,100,300,47083,60250,2123908.842,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,build,10000,100,300,47083,58334,2123908.842,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,build,10000,100,300,47542,59416,2103403.307,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,merge,10000,2,300,58083,71750,34433.483,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,merge,10000,2,300,275875,319000,7249.660,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,merge,10000,2,300,274000,321625,7299.270,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,range-delete,10000,100,300,66834,80166,1496244.426,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,range-delete,10000,100,300,386250,431750,258899.676,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,range-delete,10000,100,300,410083,510167,243853.074,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,forward,10000,1024,300,88417,105959,11581483.199,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,forward,10000,1024,300,88250,109000,11603399.433,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,13,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,forward,10000,1024,300,90583,109584,11304549.419,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,put,10000,1,300,36458,42500,27428.822,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,put,10000,1,300,267625,310750,3736.572,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,put,10000,1,300,269375,312417,3712.297,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,delete,10000,1,300,22083,26791,45283.702,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,delete,10000,1,300,116792,141291,8562.230,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,delete,10000,1,300,107292,125209,9320.359,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,batch,10000,1,300,39166,47416,25532.349,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,batch,10000,1,300,296917,349834,3367.945,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,batch,10000,1,300,293333,338625,3409.095,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,build,10000,100,300,46958,58125,2129562.588,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,build,10000,100,300,47250,61083,2116402.116,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,build,10000,100,300,47291,57250,2114567.254,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,merge,10000,2,300,57792,72958,34606.866,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,merge,10000,2,300,276542,317709,7232.174,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,merge,10000,2,300,279667,316291,7151.362,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,range-delete,10000,100,300,67208,77500,1487918.105,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,range-delete,10000,100,300,394916,450667,253218.406,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,range-delete,10000,100,300,386250,435000,258899.676,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,forward,10000,1024,300,76417,97334,13400159.650,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,forward,10000,1024,300,77458,96458,13220067.650,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,14,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,forward,10000,1024,300,79416,94000,12894127.128,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,put,10000,1,300,32583,35958,30690.851,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,put,10000,1,300,234916,266292,4256.841,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,put,10000,1,300,237667,270041,4207.568,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,delete,10000,1,300,20250,29584,49382.716,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,delete,10000,1,300,103584,123417,9654.001,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,delete,10000,1,300,104167,125708,9599.969,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,batch,10000,1,300,37625,46167,26578.073,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,batch,10000,1,300,289417,327292,3455.222,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,batch,10000,1,300,293041,342084,3412.492,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,build,10000,100,300,47041,58500,2125805.149,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,build,10000,100,300,47000,59708,2127659.574,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,build,10000,100,300,47166,59292,2120171.310,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,merge,10000,2,300,57042,70125,35061.884,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,merge,10000,2,300,280792,319292,7122.710,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,merge,10000,2,300,287709,352625,6951.468,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,range-delete,10000,100,300,77125,123333,1296596.434,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,range-delete,10000,100,300,443125,524333,225669.958,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,range-delete,10000,100,300,426084,502333,234695.506,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,forward,10000,1024,300,78417,90333,13058392.951,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,forward,10000,1024,300,75292,85292,13600382.511,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,14,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,forward,10000,1024,300,75375,94125,13585406.302,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,put,10000,1,300,32500,40416,30769.231,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,put,10000,1,300,236917,275125,4220.887,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,put,10000,1,300,242500,278375,4123.711,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,delete,10000,1,300,20500,24625,48780.488,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,delete,10000,1,300,106625,125875,9378.664,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,delete,10000,1,300,105250,129167,9501.188,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,batch,10000,1,300,40375,49833,24767.802,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,batch,10000,1,300,304834,342792,3280.474,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,batch,10000,1,300,291417,340459,3431.509,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,build,10000,100,300,47000,57541,2127659.574,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,build,10000,100,300,47500,63125,2105263.158,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,build,10000,100,300,47541,60500,2103447.551,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,merge,10000,2,300,57167,73917,34985.219,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,merge,10000,2,300,273709,319125,7307.030,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,merge,10000,2,300,273542,315375,7311.491,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,range-delete,10000,100,300,67958,79625,1471497.101,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,range-delete,10000,100,300,388708,439375,257262.521,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,range-delete,10000,100,300,392791,448167,254588.318,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,forward,10000,1024,300,80709,86250,12687556.530,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,forward,10000,1024,300,75291,88000,13600563.148,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,15,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,forward,10000,1024,300,78583,94708,13030808.190,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,15,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,put,10000,1,300,32667,39958,30611.933,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,15,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,put,10000,1,300,242708,273417,4120.177,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,15,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,put,10000,1,300,243833,282000,4101.168,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
